GCSs_coordinate	N3E	Score
1341092	15.558828401965673	5.2432193
1347031	7.414238040194233	5.588941
1349092	10.6714361458721	1.27678145
1350182	7.369509216512931	4.944361300000001
1353420	8.90397910103346	2.4852382
1353851	7.29922192609043	8.38174515
1355274	9.249584747392753	1.7726391499999998
1356761	14.21006559541052	0.20870255000000004
1357742	14.851059586475216	7.4625423
1358797	18.56743385795032	3.95936325
1364803	8.261480951543284	5.4707677
1365329	8.666222989022081	6.06570365
1366265	21.30334767144252	7.6806447
1366440	9.599224999346669	2.34468665
1372626	21.98859389240736	7.880022
1376917	6.14269778149576	4.35070845
1380288	14.661179803193297	4.06758385
1382728	6.944411680698899	6.1543545
1384055	10.0595149804105	8.3388165
1392481	21.686838388058526	3.47691965
1396381	24.089261756166017	1.731587475
1396698	12.468689851422074	6.2286246
1398991	38.87428084669856	6.984327
1399481	10.942447434769145	7.8623975
1406155	7.2000261649424235	5.016791
1409880	14.107312681660748	5.6937723
1413530	5.864960804022058	4.50166535
1418955	9.54720743768139	7.7259285
1420269	23.644201195335224	3.9440510499999997
1421326	14.89710677836975	7.9001585
1422362	11.991932464949086	7.3611735
1431988	17.654503273857653	7.21790185
1432753	7.504412857274538	3.6112508500000002
1434822	6.679410947390473	1.4913094999999998
1435669	9.859714823882324	1.689158
1436703	10.916170785501048	4.671189999999999
1441887	23.70078904990156	-0.792896225
1456876	15.915818904255259	7.750265
1458049	8.01944646924257	4.2783095
1465336	13.638343481243236	0.9589967
1471444	6.800596026215007	0.9693126850000001
1472730	7.7011461975013855	5.3350372
1486651	11.234135782609663	6.0423388
1487938	18.683555259995558	3.61703685
1499307	7.904291080322456	5.03538655
1500483	12.611250412811835	4.97515615
1501545	12.695567215479702	2.6170897
1506896	14.718717033515492	6.4043003
1510522	11.17482730526039	7.51526565
1511316	20.70511797037591	5.336812849999999
1517262	15.450026345425862	8.1588155
1522278	10.519619150592394	3.9472065
1542482	11.727194028633875	8.679013999999999
1564929	19.083984261919092	6.76440675
1567918	7.878453837930071	3.9764507
1569678	9.702380808410792	4.426791
1569684	12.81932976848006	10.1260625
1581641	11.216048561642161	10.240842
1593643	39.2202395609496	-3.5651689500000003
1593644	20.380882075980868	-7.59570815
1593645	11.13227727190653	5.0692272
1593646	192.22803684327346	-6.1410792
1593647	33.67878088480682	-10.3223005
1593649	9.812253690663017	-8.35942825
1593650	30.154418698241386	-9.487044000000001
1593651	78.15486390070323	4.4499175
1593652	33.67878088480682	-6.372743
1593654	9.812253690663017	4.1650383
1593655	25.71295146808569	-8.354638
1593656	8.464979699074176	-14.00596
1593657	8.33119185041983	5.95270085
1593659	10.489826459716541	-15.0269565
1593660	15.507530440829036	4.67667985
1593661	8.293312971690467	-5.1605173
1593946	14.532237661980044	0.76030887
1602313	12.082114018012701	4.41076625
1603544	9.854329749602517	2.768179
1613395	25.78817540409195	10.757696
1617314	9.455867289850913	7.506431299999999
1617349	17.77213612297576	5.25731835
1617944	12.107862199686505	4.1543918
1623613	16.12308562667234	3.96421745
1630861	7.041241999109811	6.3247596999999995
1631433	6.932552140443043	4.71115115
1631925	14.925171860793249	2.94296435
1636260	8.768861383670325	4.671189999999999
1637836	12.647877777927949	5.0792269999999995
1637863	10.8978126902748	5.5131285000000005
1638103	24.250604131942623	5.0564445
1638807	12.57079074294025	5.12595345
1641079	19.727795487073028	5.605643
1641994	5.704601329794562	2.53857075
1649984	16.61807403224192	6.61561
1652020	13.502353077853833	7.66713225
1655403	9.39268768598425	4.310192799999999
1658183	6.786345127635286	-0.72645575
1658188	10.409911715484942	6.5906645
1660480	17.387059751289414	8.473264
1663414	10.786853998450331	5.3655135000000005
1663698	6.918311434406701	1.6653105
1664517	6.785841334010426	2.48498985
1667956	6.190774827961786	0.598908046
1669244	7.023166624512413	8.1477525
1670310	12.03126922161283	6.6366455
1670439	15.117935110226	5.14472315
1671270	12.765694324432035	4.845079650000001
1671542	6.662865525070392	4.6486956
1671912	9.967776580935329	5.2642083
1674541	20.34901211827071	6.38282225
1678325	10.340022523502546	4.226177
1687207	9.887998232387984	4.5929606
1690351	22.324383313065947	7.37719895
1690562	9.21642010258509	3.4309132499999997
1692389	13.564089685591014	6.1305537999999995
1698397	8.679069385448113	5.68692685
1699744	8.267874334963123	7.27623895
1702228	14.123000122826024	7.9156443
1702763	8.559762641374826	2.44388845
1708340	7.642334160586431	3.1089184
1709215	27.435895823122205	6.392473600000001
1713405	16.84650080871047	4.41186955
1715291	12.84226876738953	0.003085315000000005
1715606	6.091694510479524	2.4368868
1718451	8.187804471225842	5.09201955
1718679	11.448070411647567	7.41178265
1725973	9.817065725494778	7.84064175
1729256	7.671413592938146	3.43319585
1732159	19.049659365989434	7.772240849999999
1732745	17.338300688970662	3.8229735000000002
1734297	11.607560696580652	5.58756685
1754902	10.34174095067707	4.71180645
1755363	8.915739327156722	4.49540615
1759157	31.00712042643532	8.172488
1761885	8.435461947194462	5.1129762
1762671	10.608568239815224	7.7554922
1762927	21.015311642383274	6.949146
1762992	7.682318444324899	4.5398175
1768298	12.74256120718654	3.8187325
1770059	11.134890519330288	3.65447905
1777730	9.812478019206672	8.1092985
1780360	7.260997513919586	3.3790055
1781102	6.23138558073153	7.766731999999999
1790738	8.332725778947836	5.89595275
1800356	10.676416804264473	5.20644985
1802303	22.752332271856098	5.06294205
1803065	11.758543011396016	5.07268835
1804795	13.205014444593653	4.50186815
1808813	13.801285098853718	8.4308908
1818343	13.761091267841163	5.4799775
1820392	10.436911214535833	-1.6216753499999998
1822475	11.804919970141858	1.439133875
1824633	6.895546850818686	-5.46809735
1824640	88.36217711828466	4.40255335
1824906	8.414813324394038	1.57363575
1829201	11.863527996350175	3.9790475
1829625	6.857463234608785	1.8872342500000001
1834125	7.575216415274378	6.64339235
1834655	7.876804165414926	4.2922738
1836832	6.428105916673171	2.5002773
1846636	9.05160994880852	3.60813
1846688	5.944187671960535	5.2944989499999995
1849917	6.600967606335299	6.0764025
1851474	6.906372038531714	1.1881891
1852982	14.716469508210732	7.9873473
1853019	12.43978811191231	3.0312231
1853638	15.982732274958252	4.98254295
1854724	8.55563431931061	5.72836515
1855045	11.82754626817293	-0.049771445
1855168	14.241367173346678	4.6823638
1861476	8.559932235201796	2.55436485
1863457	8.211890515942795	3.0054199
1865840	11.237140179325202	4.3243018499999994
1867730	9.768886808578987	4.0176607
1867776	9.526868605460727	4.447806
1869435	12.929931537029287	1.05972175
1870490	10.569800742488852	1.94326525
1878186	13.720360595421774	5.677351
1878378	22.27766491658557	6.29694775
1880905	9.12468298199487	0.23902941500000002
1884528	15.024738175376232	7.163509749999999
1885707	22.01955904659758	8.6579915
1886404	9.502253676744125	4.6078019999999995
1886405	10.00000452796578	1.76167865
1887432	10.113202645461154	2.88335885
1893469	13.31233571148896	7.4306853
1894003	12.572341097598727	7.5544127
1897976	9.96150083176813	5.6383816499999995
1901065	11.305385526384175	9.105663499999999
1902135	9.852407659522608	4.4637797
1903512	15.942920764361375	4.87391165
1903857	13.937902200356236	6.23019335
1904214	12.476649246723913	10.236608499999999
1912130	19.254123431254783	4.56675065
1912635	6.450400947899519	6.14144415
1912691	9.435351225020211	1.4577976000000001
1914587	8.602490347208622	4.495893199999999
1914932	21.315907150347353	7.707938649999999
1915929	7.770899194783269	5.38078665
1919037	17.59409253463593	4.411635
1920088	11.202964460609268	4.503398150000001
1923159	23.32824660359074	2.61054095
1924629	71.0340150384878	7.5406661
1930110	8.624194362944287	0.063711075
1930213	9.162950015366224	4.61979365
1931936	10.391824150217252	10.549605
1932242	9.317748343672807	7.935812649999999
1934268	7.4466950705481985	5.0162945
1934670	16.533599478111462	8.0644956
1936822	19.551754699673783	4.56212185
1939660	16.146721266922757	5.1367313
1942240	13.279266213312106	4.0415742
1947470	8.568524587529687	-1.72526765
1951089	22.105749849679434	4.46061145
1951529	6.447532309988281	1.6791189
1960013	20.601366020254478	4.56925735
1965208	54.43731874844771	4.7491064000000005
1967585	10.912155987481311	4.3768365
1968847	10.746132125662866	8.015861000000001
1973760	14.275119417770114	6.21727725
1975932	11.005760623735558	6.362580250000001
1976612	9.540080882730678	7.7111923
1979140	9.562307710078155	4.718532
1981919	14.069077548249055	7.8623975
1982409	48.788685812438814	6.984327
1987052	10.147174331776368	8.538025000000001
1987548	10.919933908920722	2.5410054
1988222	19.515258240449672	4.35159215
1988451	12.984284564912175	3.02551685
1991615	9.642122599234359	10.0162105
1992685	7.80724880544229	2.37543665
1993607	37.66175619359025	6.26697255
1997014	23.42754523289134	8.387917999999999
1998135	11.128214160014672	5.2777734
2001342	7.956852840350521	4.294888950000001
2001784	8.141205840563057	4.783999
2004204	25.576979609004013	4.0696553
2004209	8.862869743881241	-4.29009365
2004214	8.862869743881241	0.2308163285
2005670	16.97216413137207	5.1528218
2006568	10.946340081722553	3.99853375
2006621	22.62570641004796	3.5962290500000003
2006792	6.278694629831472	0.91228684
2016594	6.710236831679869	8.223407
2020975	23.34425076143175	6.99934985
2021611	8.547902611072766	2.92185665
2026228	9.129191459765323	4.12748515
2028142	8.722442360674831	2.41655255
2028691	15.539910138836007	6.5413577499999995
2029294	7.78251593814254	3.6936245999999997
2030172	9.334294827599575	9.618988
2030174	6.842669131298573	-0.057927374999999996
2030243	7.98538342868186	3.9732501000000005
2034153	12.817489191018057	5.60867955
2035632	11.2412696205661	2.09316365
2036477	38.17587025500083	2.6533477000000003
2038135	12.289675889449857	-1.4498701
2038295	21.950627603556764	8.389743
2042699	7.862128094794595	1.0612510149999999
2044428	19.290171692347073	5.3061211
2046219	7.395480056452637	0.36321248500000003
2046589	10.293208887265761	0.332044805
2047281	8.394596309986717	6.11498835
2048795	6.319909976787963	3.8996629499999997
2049623	9.811014905379214	3.9561815
2053812	16.498597421238184	7.131864
2054305	12.85884347842531	3.0303174
2059032	12.354362318253004	1.6477191
2059273	10.797457854572201	10.50822675
2061390	10.760079127611132	7.22060265
2070006	13.222786607857515	7.8162047999999995
2070496	43.900244257071485	6.925943
2078138	14.16104825138433	4.669958
2081862	8.582796357192626	4.8761811999999995
2083905	11.55826520668485	5.7634503
2085283	9.740778982296	9.835897500000002
2089619	21.12581105048034	8.308264999999999
2091738	16.338304500826748	6.7036164
2094833	12.640683743658995	2.8274263
2095658	9.155427145568176	4.32670785
2096937	7.233456261095668	-4.763749499999999
2105596	13.767403813376127	7.8623975
2106086	39.38408688649431	6.984327
2107389	10.070563450766823	-0.9194957
2107716	15.495218221648464	-2.31154205
2107965	9.73806407108722	2.985162
2108102	20.561810613625436	6.88137625
2108358	9.250068523351636	4.531232149999999
2114773	44.76377537717486	1.31351485
2115823	14.521262470782059	1.085613675
2118467	16.445872379893242	6.1615515
2119731	12.980288037594702	3.4572816499999997
2121610	10.666057884474874	-3.2302527000000003
2125895	8.945870803466736	5.3074105
2128611	6.7190906225502465	3.4381524499999996
2128636	90.2821206393355	9.359681
2129328	34.816400900110494	8.19925535
2129744	11.339805855129459	8.29119175
2135238	17.61105438840699	3.0790343499999997
2135688	10.95946929494461	4.3922436
2135759	7.941238345920016	2.3207382
2141289	12.641109729205397	3.1800566999999997
2141469	8.034836905802766	-0.66888377
2141921	11.050253778432566	5.58670185
2141985	9.752362945442696	3.72030285
2142339	11.605965663317939	5.0665553
2144333	11.879190851909664	6.219769749999999
2145987	9.025285899565969	4.222138149999999
2146089	22.946416048823398	10.9919555
2147544	6.570142396899012	6.1086645
2150223	11.78325460389584	3.9844872999999996
2152058	15.78341173810452	1.8689542000000001
2152383	12.697078384203866	3.73350265
2153459	11.052849642062963	3.6884604999999997
2157954	10.647741464155633	7.418429700000001
2158242	7.413939704223413	7.931872650000001
2160185	14.661674974630117	10.5067515
2161859	8.199120227581567	4.94821535
2165843	20.510166371690396	10.5253235
2166562	6.731286159233532	4.9686183
2168070	9.326653008962374	4.0373788
2170600	21.36965901752617	2.4706604
2170739	9.426594222614394	6.975763199999999
2172721	9.078532319402568	0.8759269780000001
2174833	16.796890619684902	4.298843
2175352	39.271755255164855	3.5199139500000003
2177278	8.33080765297581	0.530439863
2178706	15.140678066197353	7.8623975
2180434	10.076661538234314	5.6369383
2181054	9.92458902504065	4.7130732
2185653	8.329899016309632	5.782584
2186570	10.234025575580484	2.70247485
2189000	9.685283198394698	4.04834135
2190533	9.255987612907528	7.7159595
2190825	14.927119444744662	13.676652
2191181	7.461143610533659	3.54808825
2197365	15.878869858176909	-0.06946222049999999
2199159	23.24148067242733	5.68253085
2201970	6.701185107313497	1.0902144
2203059	19.12076303682372	7.636001
2203906	9.861931931405014	6.381240399999999
2205604	15.723841557230209	4.9371225
2206141	12.488458699892476	6.68966815
2209984	22.994938403116553	11.121369000000001
2211157	6.401831634200721	3.1608522499999996
2212536	13.155135087041163	5.83191115
2214738	14.263263518785315	3.7810001
2216277	19.682739815310732	7.1341848
2217370	27.123218712124157	6.2523173
2219196	19.16617851747049	3.3445382500000003
2220220	29.92192990454648	5.473747
2220734	10.286557748956035	4.312632649999999
2220993	8.276287616436665	7.18875525
2221936	6.169388018063676	7.2678555
2223822	18.295989556171648	4.31314145
2224509	11.403397015363003	0.66830641
2225491	9.177801378577616	5.86402575
2226428	7.832321529108157	0.09298491
2228158	26.517888442194792	9.013359999999999
2229911	8.782117845313888	0.16029044999999997
2231523	8.19991742601338	2.1469456
2231942	12.371715580389843	4.618188
2232427	10.883060924222374	1.3266198
2236686	12.084300376987176	5.8504982000000005
2236851	15.347642908533755	4.752577499999999
2238715	21.18653440179499	6.3930235
2238767	9.40402874096993	3.54147065
2238884	10.544387816064026	4.7802665
2239710	13.831026626438646	3.8282352499999996
2240935	11.309858917373655	6.55761875
2244023	6.901304231386696	4.76454515
2245110	8.297105755175119	2.96519895
2245617	7.473918208572801	1.2086851699999999
2252124	8.48645323318432	7.48194015
2253082	15.75147875120891	5.8119422
2253176	9.447579559570698	5.43872
2256032	15.176236053189575	6.4204658000000006
2257046	13.727177249705846	4.2807527
2258160	7.902396224114133	6.071524350000001
2260867	15.040702900435225	3.1930541999999997
2260887	13.293655107691137	3.6167466999999998
2261244	8.71195484174236	-0.75895215
2264371	8.415070505400298	3.5620475
2265803	23.309513831313474	6.967272749999999
2266135	7.360693365924221	1.6822137499999998
2266556	15.033686451875848	6.9619705
2267050	8.973194748485321	8.482625
2268711	12.38691207052224	6.1886937
2269221	29.73723181857314	3.4425508000000002
2272062	8.277261677904656	5.86725765
2272827	8.004366446093249	7.0947559
2274237	11.424032798307923	2.09953545
2275213	15.359986839370961	5.6381807
2275579	6.921535475230003	5.9365255
2275966	23.334675701984025	6.7760362
2276741	14.363124409725998	1.5152359999999998
2276827	9.119129579519324	5.6906705
2277029	10.061639424686154	3.9325324
2278240	10.39718024836397	6.94962585
2278805	10.574688832388432	5.7936935
2279416	8.04200892473932	5.03632685
2280214	10.920370126428598	2.605098
2281378	21.428146148358906	7.271087
2282841	7.717122222021272	6.14681585
2284210	30.44718247831591	5.71457695
2286536	7.421334152924144	4.434773
2286697	17.01625955304227	6.520804350000001
2288019	8.143776782112166	6.50023325
2291279	23.964280806246933	7.64437575
2292196	9.215858794238523	-3.6032447999999997
2293963	15.064234662677631	7.8623975
2294453	45.24059751253574	6.984327
2294994	27.847894049011792	6.68906335
2295119	7.245727184987803	8.110653150000001
2295444	15.926104164013832	3.58519385
2297108	20.070885163672752	3.8421895
2298108	14.118342014313683	4.92456735
2299593	8.022414262162084	5.566300399999999
2300484	16.271260153831733	-0.361373795
2302457	8.60367195414365	5.40310285
2310436	16.219493803198667	4.43235585
2311186	9.117776700305878	6.3506684
2313350	7.816089817897856	3.8837205
2313427	8.525414819838797	6.6229913499999995
2315729	11.950224316846878	7.51247125
2324695	20.18815257859559	8.109451
2326503	12.228559232603784	3.05423505
2329772	8.519752851684661	7.517514
2334728	23.837497138415998	2.4576256499999998
2335295	9.109245800781895	4.143554
2336208	10.115266490245236	4.1781267
2338228	11.199651015695409	4.28497235
2339553	10.91874917969405	3.6011038500000003
2341691	16.260115992533983	6.9375365
2343457	11.826936595552517	4.83815695
2350784	13.57134086969354	4.9988545
2351300	11.892620868713664	8.435675
2352383	21.622273514913935	7.41511665
2354308	6.052149684047454	1.4073911799999999
2354356	6.4120002261623	6.31275585
2355699	63.7119251850628	3.78978035
2359379	12.907133553867897	7.9816693
2359528	10.044617988938153	0.87538608
2362748	46.40147461450645	6.9373805
2362982	9.538761320886941	1.549280215
2363276	17.989430591791034	5.8954863500000005
2363747	8.73822639266976	3.80768925
2364439	9.136705189353185	2.4345668
2364492	9.015575891511686	6.0614145
2365430	7.924064056826646	0.47214056
2366198	18.130776987543218	3.1317163
2366377	11.048819390461837	3.93413745
2367289	12.76568940791232	5.651776
2367789	9.346410048039996	6.29216265
2370465	18.27501118089222	5.61294265
2370553	8.153629136253347	1.3271407499999999
2370554	11.541526525311955	4.2394663
2371764	6.890484257655189	6.07290375
2371802	11.241965901904845	3.87369635
2372286	8.643276127475843	0.93554245
2373752	8.828892180519276	4.57760615
2375705	9.652469904248614	5.41710305
2376333	11.101842319169759	3.3994854500000002
2377680	16.559282274851668	0.5205910845
2378093	16.60832416585096	0.12501485499999998
2379984	11.709860956341931	5.55906935
2381700	6.589258991774536	7.376828
2382005	8.236429351684322	3.8050952000000002
2383378	34.053612543076085	1.6825527
2383724	17.160660773075584	4.97628375
2385580	11.08594516310107	5.8768385
2386695	12.60331838952259	8.622969000000001
2391390	9.639372282225674	8.06994175
2392944	17.233036597570496	4.2598062500000005
2393280	15.786504338891103	5.02482215
2394900	12.70104329270114	4.6860616
2395885	21.560315142048882	3.79795595
2396432	21.252804591929817	1.5134979
2396594	16.716218115229758	2.7944169
2396759	21.51597874385414	5.12022285
2396946	33.324345692184444	10.482264
2397429	9.007407356872895	4.5742052
2398047	7.372610712782288	6.45788645
2398357	7.848106603055781	-5.5396835
2398358	27.274610231391087	-0.334819285
2400721	7.347778336127768	6.3484320499999995
2401131	23.10876392981436	0.3032278
2401223	13.943357001489664	5.63156165
2401628	27.61468234110311	7.51416615
2403171	35.56488190375093	9.1411005
2406437	8.660363256458169	2.10846735
2408758	11.613309942554626	6.5588308
2411593	8.962503477936231	3.4706373
2419286	6.2088281490092	1.76238955
2423077	5.280428665628975	-0.19660414999999998
2425977	11.569539202501161	7.92596575
2428926	9.43873720920678	2.2873555999999997
2429860	8.375056768064352	0.24308657250000001
2430728	11.11425155767517	1.7923089
2431174	11.430064826628396	2.563814
2431567	10.437464901677167	4.091366649999999
2432696	19.659808551186178	5.36325135
2433244	11.146755444042428	0.10773050499999999
2434418	10.762812381409091	2.4061665999999997
2434628	10.197271027272478	0.41354849
2438993	13.004663562411661	7.781825850000001
2443370	6.605779198305734	4.28480135
2448586	14.27945102770543	6.4094165
2453639	10.452502307044924	2.4423666500000003
2454129	10.251834123203842	1.7828386
2456990	7.465423561787027	6.37508765
2457594	11.235755367212217	2.4849164
2463626	9.020710104881005	3.5655843000000003
2466188	7.475233191289348	4.956021
2466875	9.778067779546904	5.813508499999999
2466997	9.4181032186372	5.81895725
2467520	9.905671558411985	6.21934385
2467665	8.982461305594459	2.57496945
2468617	17.539028850882165	5.856825150000001
2469146	18.806600405288716	-0.595873415
2472410	11.167736294735597	10.124726500000001
2478329	8.461850906567832	0.9281530849999999
2479972	11.945014707041357	1.8159792499999998
2480372	7.203201006207827	3.2425134
2480498	11.907752599400617	7.9734733
2481883	8.986393329291785	5.04654015
2483786	5.405095739475266	2.73671305
2483837	5.688327610862979	0.48636055
2493506	14.132044547426917	0.30254070899999996
2494043	10.757010681375945	3.4475955999999996
2495869	12.16221146161924	6.3710245
2498069	14.571613269143679	2.0396027
2501749	13.64867083050946	7.3230369
2502641	15.171718753893314	2.09597725
2502890	16.525822481451375	2.0385013499999998
2503585	11.559189816120156	-1.50060745
2503590	12.739713660047023	-10.9580585
2506015	21.06909054786034	8.369508
2508713	11.370264761311471	5.4500475
2508818	8.71820401659513	5.5353503
2512040	9.422775736795813	4.27651285
2512684	9.752563709938542	4.20565635
2512755	14.415594841062163	4.46139715
2513265	11.173402474793459	6.455996750000001
2513449	8.46955559597778	0.399176285
2514359	13.05964294742467	4.0233102
2514781	11.968870097273285	4.254804849999999
2515516	8.934362185477296	6.6691673
2520812	22.863193928945233	3.734001
2522044	11.959085584593149	6.2957209
2523401	8.816644411541855	3.2524725
2525509	6.243882962140027	1.8549859
2526160	12.555742236056483	-0.900673625
2528244	13.588987982918798	5.2232632500000005
2528322	11.7796449553078	4.8502545
2532474	6.735725320961611	1.45893275
2533699	12.9280823782905	3.95057355
2534929	10.504172296668315	3.34477015
2536389	11.039931411225275	7.0546801
2536553	29.018099893846763	1.8302425
2538163	8.124715317260296	1.76162295
2538972	14.741472972518434	0.7671418
2541037	20.208545696856095	7.406862
2542286	12.697287460392616	3.43238295
2543172	17.574287785593206	6.0826782999999995
2544056	17.944429389604956	7.65806815
2544214	8.010886927366876	5.0047718
2545021	13.54902850185621	3.84116745
2548636	10.394099333711562	7.219143900000001
2548828	8.797391050071226	4.0381136
2553020	9.587528662304035	7.3221183000000005
2555667	7.769868556965005	7.78495425
2556959	7.890457803933736	6.198308
2561093	7.849857576873523	7.36382925
2565710	26.310444203135354	4.948126
2565785	11.376237695902125	9.120423500000001
2566334	8.900350678853503	2.65488535
2569335	17.151222777290418	3.93079075
2571273	6.794559421939183	2.90146985
2571361	8.787725990913962	2.6859224
2572597	13.01579840502572	-0.9553327225
2574216	6.463863816904944	4.4436911
2574741	14.194271584531354	7.0506287
2576319	32.222492487276995	2.7822934999999998
2576840	11.382515137252687	0.9910421150000001
2577306	17.87679382001682	6.43097475
2577543	13.685738887405565	9.309858
2577945	9.095830434252019	5.94618085
2578775	22.860066008537228	1.373551565
2579370	5.97491227018869	4.90163805
2581664	21.27325212831311	-0.231426165
2582368	13.250308092573103	6.0578363
2582410	8.387441330336255	2.41520105
2585116	9.50635059776911	7.21203995
2585805	9.069922442138925	3.0870707
2589424	6.900876492646545	6.2430959999999995
2589513	10.06961696292204	4.743153850000001
2589762	10.210076577865308	3.0337585000000002
2590539	12.30701666844076	7.19881105
2591512	7.752857327194852	2.7076079
2591957	6.010027798938431	7.219110199999999
2593128	40.11949399553672	4.9880079
2593299	10.407578516094635	6.089548349999999
2593692	16.23003368402604	4.6914492
2593974	10.040048406372263	9.68428875
2594004	12.83775631660205	5.3219080000000005
2596203	13.62493736173908	6.87752985
2596955	7.7961671362645575	5.6214571499999995
2599538	9.675350532871715	1.7209136000000003
2601296	21.66867814995005	7.967876349999999
2601327	22.673619941655375	3.5574553
2601563	7.568871491011128	6.08310505
2602224	25.637119800950646	10.7098905
2608148	9.81802893157369	8.558693
2609019	12.912417111928022	2.9592453499999998
2614705	7.3364125564033085	7.725527
2616707	15.977771342619628	7.2462093
2617637	8.609457586914083	0.39526092
2617667	7.528433573063877	2.6201913
2618430	9.75790222233505	6.2021451
2618533	12.129102774195704	1.84806245
2624177	15.707629959998107	5.16219435
2624254	10.95945843083365	6.0436189
2625279	19.676645025513995	7.0172345499999995
2625535	6.709248612636773	0.17740201500000002
2626571	11.42356562289444	4.0565385
2627606	15.664645530493978	2.77400875
2629900	10.511919943947387	-0.039387179999999994
2630412	19.84460082849724	4.576003500000001
2630960	19.079842805874847	7.162005649999999
2631200	8.940536341337536	5.16479715
2631223	8.485815594576128	3.1980734
2631421	12.410319104076063	6.040012600000001
2631737	20.68807096620121	5.64397285
2631928	10.77683326869867	6.272549
2632450	9.085131213456652	8.104036
2633260	28.979658756807723	7.6481770000000004
2634734	11.17581178924691	7.2293748
2635419	10.777264956984014	-4.1810925
2635420	23.15161171347836	4.39175125
2635534	18.575269749941693	8.93329615
2637049	12.496847424248731	3.6102255000000003
2638283	9.999596564992935	5.401891
2642671	21.29238289832276	3.82619725
2644219	17.818773208499064	-0.72509985
2644225	19.066389507652808	3.9401523999999997
2647886	16.980546193350303	2.5822975
2648799	16.003890196297	6.8703101
2652293	13.96142651634117	0.82826279
2657311	23.413070999605225	4.99389285
2658091	8.50031338474772	6.76294495
2660544	11.453318207106411	5.050425049999999
2665382	7.9152727383076265	1.9028105
2672957	10.39638565851048	1.2595659000000001
2673125	13.264463038800997	2.5620985
2679146	5.402774937819153	2.1365896500000003
2680483	7.155036826843792	10.825592
2683876	20.375194778691082	5.6888258
2684925	11.618758287174902	6.3813226499999995
2685861	11.124227906335292	4.58050245
2687807	14.157413884394941	3.657706
2688923	8.537104040386488	6.03159565
2691658	9.326075773107325	2.9183776
2693606	22.34200473133528	0.668290815
2693707	38.68947460126768	9.419753
2695167	12.168751663016018	8.33299035
2696735	7.322936325818714	1.4822298699999998
2697475	16.62559341956365	8.62304975
2698572	10.782603543894384	7.016453
2701610	14.797275120630994	1.98556685
2703000	5.5642721366348695	-0.57467755
2708133	14.211698121397585	5.3033433500000005
2712952	14.944713890522964	4.08635815
2713167	7.859419412456442	5.57118465
2713732	11.575000094838668	6.0641925
2714887	11.681007346475813	5.8836437
2716720	9.857084211582656	6.4593676
2718749	36.57273532161397	9.2813135
2718942	11.602586557360679	1.7814610000000002
2721598	7.655438783127237	3.0758415
2721850	9.164334888118	1.7231527
2721852	31.17971261361391	1.35627575
2723164	13.77341924102319	6.455560999999999
2723751	14.023264483196309	4.277518
2724757	28.06322425657153	0.07681118499999999
2725666	15.337979975997783	1.5789868999999999
2727005	7.4084741654855755	5.08718185
2729365	12.456267251182908	3.4613491
2730003	17.888844701852634	1.54959045
2731043	25.682962653192476	3.6569746
2732003	6.785211461288249	6.959861999999999
2737472	10.965657716182132	1.01891202
2740322	9.488717720677148	3.212844
2741721	15.848632054420344	5.3258073
2742143	10.125569014066075	3.7935925
2742189	14.058935235566373	4.0037333
2742376	12.093920757164542	4.0571156
2742490	21.331663108386877	5.61533495
2742793	13.94836318291464	6.21063625
2742913	7.278153400119399	-0.2798482
2743051	10.768231616065727	1.70242165
2743645	14.402480678897822	0.9603598999999999
2743827	12.678581677135794	3.0063695
2743832	8.71317927294099	-6.0660664
2743837	7.836315623314402	2.8034106000000003
2744001	22.958543020639475	9.25765475
2747204	10.640942360558729	9.038269
2749855	7.344425906493019	5.1035323
2751164	16.822175321263735	1.3206388
2753877	8.738705108958621	7.72050465
2754726	9.173092928945184	0.93482533
2754919	23.519360570103323	5.69101855
2755577	9.076730343705394	5.90453245
2756023	11.128956988457768	6.4144193000000005
2760444	9.76911253392379	5.73257525
2762951	10.821973818877419	3.4956327
2768676	5.4414284707224025	6.34644065
2770215	6.692191469741106	7.94869335
2772066	19.659820021743407	5.47993165
2772694	21.859016366219336	8.966442
2777525	11.613577959692737	2.49839285
2778357	8.219421070502804	3.89347685
2780107	12.068041168747767	5.346193850000001
2785052	10.77688330543316	2.5432392999999998
2785544	8.46809332911898	4.185565
2788917	11.377546444270605	6.1936877
2790066	7.098485957166257	0.264351035
2792073	10.23059087215292	5.2348945
2793994	5.872084197189387	2.9787464000000003
2796637	7.020216426551144	3.7235134
2799817	17.40814925907274	4.46548635
2799917	9.471130439291269	1.74208775
2800109	9.229411752590858	5.2198732
2800744	9.00321836785066	2.8991306000000003
2800819	33.54384559084817	10.394238000000001
2801012	12.129411378919928	7.756618
2803586	7.2094949923043465	-0.9257221250000001
2806098	31.18121229028446	10.8747675
2808523	14.320376483027434	5.9618147
2810015	11.618525157509954	3.3861626
2812085	10.859161140804279	3.5029893000000003
2816104	12.225415397408295	2.53014185
2816940	11.051097423290186	-1.9861357499999999
2817281	11.566258865205713	4.45908965
2819859	28.435051176210873	2.04286215
2820760	14.190024862931944	5.342466999999999
2821765	11.72498642074036	6.75435235
2821777	29.286291838148326	6.86938225
2822061	15.217032810795494	1.3500752999999999
2829570	9.387483405223538	5.639231
2830923	6.498864695694978	8.766843000000001
2831850	10.660448459621099	8.55138725
